dump_addr,size,name,status,confidence,evidence
0x08012B50,104,init_usb_driver,agreed,medium,A fuzzy-anchored 0.55; B align match; entry=bl; callgraph 8/8; opsim=0.69
0x08012BB8,12,keyboard_leds,agreed,high,A exact-ambiguous 1.00 (ambiguous set resolved by B link-order/callgraph); B align match; entry=ptr; opsim=1.00
0x08012BC4,32,send_report,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 2/2; opsim=1.00
0x08012BE4,10,send_keyboard,agreed,high,A exact 1.00; B align match; entry=ptr; opsim=1.00
0x08012BEE,10,send_nkro,agreed,high,A exact 1.00; B align match; entry=ptr; opsim=1.00
0x08012BF8,10,send_mouse,agreed,high,A exact 1.00; B align match; entry=ptr; opsim=1.00
0x08012C02,10,send_extra,agreed,high,A exact 1.00; B align match; entry=ptr; opsim=1.00
0x08012C0C,16,raw_hid_send,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 3/3; opsim=1.00; gcc13 ref agrees (raw_hid_send)
0x08012C1C,40,raw_hid_task,agreed,high,A fuzzy-anchored 0.62; B align match; entry=bl; callgraph 3/3; opsim=0.87
0x08012C44,4,early_hardware_init_pre,agreed,high,A exact-ambiguous 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00
0x08012C48,2,early_hardware_init_post,agreed,high,A exact-ambiguous 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00
0x08012C4A,2,board_init,agreed,high,A exact-ambiguous 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00
0x08012C4C,16,__early_init,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 4/4; opsim=1.00
0x08012C5C,12,boardInit,agreed,high,A exact-ambiguous 1.00; B align match; entry=bl; callgraph 3/3; opsim=1.00
0x08012C68,4,protocol_setup,agreed,high,A exact-ambiguous 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00
0x08012C6C,44,protocol_pre_init,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 3/3; opsim=1.00
0x08012C98,12,protocol_post_init,agreed,high,A exact 1.00; B align match; opsim=1.00
0x08012CA4,4,protocol_pre_task,agreed,high,A exact-ambiguous 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00
0x08012CA8,16,protocol_post_task,agreed,high,A exact-ambiguous 1.00; B align match; callgraph 1/1; opsim=0.89
0x08012CB8,120,get_usb_descriptor,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (get_usb_descriptor)
0x08012D30,58,obnotify,agreed,high,A exact 1.00; B align match; entry=ptr; callgraph 2/2; opsim=1.00
0x08012D6A,54,usb_start_receive,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 2/2; opsim=1.00
0x08012DA0,8,ibnotify,agreed,medium,A exact-ambiguous 1.00 (ambiguous set resolved by B link-order/callgraph); B align match; entry=ptr; opsim=0.80
0x08012DA8,56,usb_endpoint_in_init,B-only,high,B align match; entry=bl; callgraph 2/2; opsim=0.92; gcc13 ref agrees (usb_endpoint_in_init)
0x08012DE0,40,usb_endpoint_out_init,agreed,high,A fuzzy 0.90; B align match; entry=bl; callgraph 2/2; opsim=0.90
0x08012E08,32,usb_endpoint_in_start,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (usb_endpoint_in_start)
0x08012E28,30,usb_endpoint_out_start,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (usb_endpoint_out_start)
0x08012E46,40,usb_endpoint_in_suspend_cb,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 3/3; opsim=1.00
0x08012E6E,26,usb_endpoint_out_suspend_cb,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 2/2; opsim=1.00; gcc13 ref agrees (usb_endpoint_out_suspend_cb)
0x08012E88,6,usb_endpoint_in_wakeup_cb,agreed,high,A exact-ambiguous 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00
0x08012E8E,6,usb_endpoint_out_wakeup_cb,agreed,high,A exact-ambiguous 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00
0x08012E94,32,usb_endpoint_in_configure_cb,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 3/3; opsim=1.00
0x08012EB4,22,usb_endpoint_out_configure_cb,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 2/2; opsim=1.00
0x08012ECA,150,usb_endpoint_in_tx_complete_cb,agreed,high,A exact 1.00; B align match; entry=ptr; callgraph 3/3; opsim=1.00; gcc13 ref agrees (usb_endpoint_in_tx_complete_cb)
0x08012F60,66,usb_endpoint_out_rx_complete_cb,agreed,high,A fuzzy 0.94; B align match; entry=ptr; callgraph 2/2; opsim=1.00; gcc13 ref agrees (usb_endpoint_out_rx_complete_cb)
0x08012FA2,158,usb_endpoint_in_send,agreed,high,A fuzzy-anchored 0.97; B align match; entry=bl; callgraph 6/6; opsim=0.97; gcc13 ref agrees (usb_endpoint_in_send)
0x08013040,56,usb_endpoint_in_is_inactive,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (usb_endpoint_in_is_inactive)
0x08013078,76,usb_endpoint_out_receive,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 2/2; opsim=1.00
0x080130C4,38,usb_set_report,agreed,high,A fuzzy 1.00; B align match; entry=ptr; callgraph 1/1; opsim=1.00; gcc13 ref agrees (usb_set_report)
0x080130EA,22,usb_get_report,agreed,high,A exact 1.00; B align match; entry=ptr; opsim=1.00; gcc13 ref agrees (usb_get_report)
0x08013100,28,usb_reset_report,agreed,high,A exact 1.00; B align match; entry=ptr; opsim=1.00; gcc13 ref agrees (usb_reset_report)
0x0801311C,60,usb_shared_set_report,agreed,high,A fuzzy 0.98; B align match; entry=ptr; callgraph 1/1; opsim=0.98; gcc13 ref agrees (usb_shared_set_report)
0x08013158,28,usb_shared_get_report,agreed,high,A exact 1.00; B align match; entry=ptr; opsim=1.00; gcc13 ref agrees (usb_shared_get_report)
0x08013174,40,usb_shared_reset_report,agreed,high,A exact 1.00; B align match; entry=ptr; opsim=0.97; gcc13 ref agrees (usb_shared_reset_report)
0x0801319C,88,usb_get_report_cb,agreed,high,A exact 1.00; B align match; opsim=1.00; gcc13 ref agrees (usb_get_report_cb)
0x080131F4,28,usb_set_idle_rate,agreed,high,A exact 1.00; B align match; entry=ptr; opsim=1.00; gcc13 ref agrees (usb_set_idle_rate)
0x08013210,12,usb_get_idle_rate,agreed,high,A exact 1.00; B align match; entry=ptr; opsim=1.00; gcc13 ref agrees (usb_get_idle_rate)
0x0801321C,80,usb_idle_timer_elapsed,agreed,high,A fuzzy 0.90; B align match; entry=ptr; callgraph 2/2; opsim=0.93; gcc13 ref agrees (usb_idle_timer_elapsed)
0x0801326C,36,usb_shared_set_idle_rate,agreed,high,A exact 1.00; B align match; entry=ptr; opsim=1.00; gcc13 ref agrees (usb_shared_set_idle_rate)
0x08013290,24,usb_shared_get_idle_rate,agreed,high,A exact 1.00; B align match; entry=ptr; opsim=0.95; gcc13 ref agrees (usb_shared_get_idle_rate)
0x080132A8,92,usb_shared_idle_timer_elapsed,B-only,high,B align match; entry=ptr; callgraph 2/2; opsim=0.94; gcc13 ref agrees (usb_shared_idle_timer_elapsed)
0x08013304,244,usb_idle_task,agreed,high,A fuzzy-anchored 0.87; B align match; callgraph 2/2; opsim=0.88
0x080133F8,80,usb_get_idle_cb,agreed,high,A exact 1.00; B align match; opsim=1.00; gcc13 ref agrees (usb_get_idle_cb)
0x08013448,76,usb_set_idle_cb,agreed,high,A exact 1.00; B align match; opsim=1.00; gcc13 ref agrees (usb_set_idle_cb)
0x08013494,24,__core_init,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (__core_init)
0x080134AC,44,chCoreAllocFromBaseI,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (chCoreAllocFromBaseI)
0x080134D8,20,chCoreAllocFromBase,agreed,high,A exact-ambiguous 1.00; B align match; entry=bl; callgraph 2/2; opsim=1.00
0x080134EC,2,__cpu_init,agreed,high,A exact-ambiguous 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00
0x080134EE,2,__late_init,agreed,high,A exact-ambiguous 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00
0x080134F0,4,__default_exit,B-only,medium,B align match; opsim=0.67
0x080134F4,88,__init_ram_areas,agreed,high,A fuzzy-anchored 0.68; B align match; entry=bl; callgraph 1/1; opsim=0.75; gcc13 ref agrees (__init_ram_areas)
0x0801354C,48,chSysInit,agreed,high,A exact 1.00; B align match; callgraph 2/2; opsim=1.00; gcc13 ref agrees (chSysInit)
0x0801357C,24,chSysHalt,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 5/5; opsim=1.00; gcc13 ref agrees (chSysHalt)
0x08013594,4,chSysTimerHandlerI,agreed,high,A exact-ambiguous 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00
0x08013598,18,chSysGetStatusAndLockX,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 2/2; opsim=1.00; gcc13 ref agrees (chSysGetStatusAndLockX)
0x080135AA,30,chSysRestoreStatusX,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 2/2; opsim=1.00; gcc13 ref agrees (chSysRestoreStatusX)
0x080135C8,20,chSysPolledDelayX,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 2/2; opsim=1.00; gcc13 ref agrees (chSysPolledDelayX)
0x080135DC,16,chRFCUCollectFaultsI,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (chRFCUCollectFaultsI)
0x080135EC,42,ch_dlist_insert,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (ch_dlist_insert)
0x08013616,54,vt_set_alarm,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 3/3; opsim=1.00; gcc13 ref agrees (vt_set_alarm)
0x0801364C,88,vt_insert_first.constprop.0,agreed,high,A fuzzy-anchored 0.95; B align match; callgraph 3/3; opsim=0.97
0x080136A4,80,vt_enqueue.constprop.0,agreed,high,A exact 1.00; B align match; callgraph 2/2; opsim=1.00; gcc13 ref agrees (vt_enqueue.constprop.0)
0x080136F4,20,chVTDoSetI,B-only,high,B align match; entry=bl; callgraph 1/1; opsim=0.77; gcc13 ref agrees (chVTDoSetI)
0x08013708,108,chVTDoResetI,agreed,high,A fuzzy 0.96; B align match; entry=bl; callgraph 2/2; opsim=1.00; gcc13 ref agrees (chVTDoResetI)
0x08013774,196,chVTDoTickI,agreed,high,A fuzzy-anchored 0.92; B align match; callgraph 4/4; opsim=0.82; gcc13 ref agrees (chVTDoTickI)
0x08013838,28,__sch_ready_behind,agreed,high,A exact-ambiguous 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (__sch_ready_behind)
0x08013854,28,__sch_ready_ahead,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (__sch_ready_ahead)
0x08013870,68,__sch_wakeup,agreed,high,A fuzzy 0.96; B align match; entry=ptr; callgraph 1/1; opsim=0.96; gcc13 ref agrees (__sch_wakeup)
0x080138B4,4,chSchReadyI,agreed,high,A exact-ambiguous 1.00; B align match; entry=bl; callgraph 3/3; opsim=1.00
0x080138B8,28,chSchGoSleepS,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (chSchGoSleepS)
0x080138D4,60,chSchGoSleepTimeoutS,agreed,high,A fuzzy-anchored 1.00; B align match; entry=bl; callgraph 4/4; opsim=1.00
0x08013910,24,chSchIsPreemptionRequired,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (chSchIsPreemptionRequired)
0x08013928,40,chSchDoPreemption,agreed,high,A exact-ambiguous 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (__sch_reschedule_ahead)
0x08013950,24,chSchRescheduleS,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 4/4; opsim=1.00; gcc13 ref agrees (chSchRescheduleS)
0x08013968,4,__idle_thread,agreed,high,A exact-ambiguous 1.00 (ambiguous set resolved by B link-order/callgraph); B align match; entry=ptr; opsim=1.00
0x0801396C,128,chInstanceObjectInit,agreed,high,A fuzzy-anchored 0.98; B align match; entry=bl; callgraph 5/5; opsim=0.98; gcc13 ref agrees (chInstanceObjectInit)
0x080139EC,20,__thd_object_init,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (__thd_object_init)
0x08013A00,80,chThdCreateSuspendedI,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (chThdCreateSuspendedI)
0x08013A50,16,chThdCreateI,agreed,high,A exact-ambiguous 1.00; B align match; entry=bl; callgraph 2/2; opsim=0.89
0x08013A60,16,chThdExitS,agreed,high,A exact 1.00; B align match; opsim=1.00
0x08013A70,10,chThdExit,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00
0x08013A7A,26,chThdSleep,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 15/15; opsim=0.95
0x08013A94,28,chThdSuspendTimeoutS,agreed,high,A fuzzy-anchored 0.80; B align match; opsim=0.90; gcc13 ref agrees (chThdSuspendTimeoutS)
0x08013AB0,20,chThdResumeI,agreed,high,A fuzzy-anchored 0.78; B align match; entry=bl; callgraph 9/9; opsim=0.82; gcc13 ref agrees (chThdResumeI)
0x08013AC4,32,chThdEnqueueTimeoutS,agreed,high,A fuzzy-anchored 0.76; B align match; entry=bl; callgraph 2/2; opsim=0.92; gcc13 ref agrees (chThdEnqueueTimeoutS)
0x08013AE4,22,chThdDequeueNextI,agreed,high,A fuzzy-anchored 0.74; B align match; opsim=0.90; gcc13 ref agrees (chThdDequeueNextI)
0x08013AFA,28,chThdDequeueAllI,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 4/4; opsim=1.00; gcc13 ref agrees (chThdDequeueAllI)
0x08013B16,30,ch_sch_prio_insert,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (ch_sch_prio_insert)
0x08013B34,12,chMtxObjectInit,B-only,high,B 12 B opsim 1.0; A's fuzzy chMtxLockS start 0x08013B3E is 2 B early
0x08013B40,100,chMtxLockS,conflict,high,"A chMtxLockS fuzzy from 0x08013B3E (102 B) vs B 0x08013B40 (100 B, opsim 1.00, gcc13 agrees). Boundary resolved: B."
0x08013BA4,20,chMtxLock,agreed,high,A exact-ambiguous 1.00 (ambiguous set resolved by B link-order/callgraph); B align match; entry=bl; callgraph 2/2; opsim=1.00
0x08013BB8,92,chMtxUnlock,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 3/3; opsim=1.00; gcc13 ref agrees (chMtxUnlock)
0x08013C14,32,SVC_Handler,agreed,high,A exact 1.00; B align match; entry=vector; anchor=vector; opsim=1.00; gcc13 ref agrees (SVC_Handler)
0x08013C34,72,port_init,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (port_init)
0x08013C7C,84,__port_irq_epilogue,agreed,high,A exact 1.00; B align match; callgraph 1/1; opsim=1.00
0x08013CD0,38,halInit,agreed,high,"B halInit 42 B includes stInit; dump halInit ends 'ldmia.w sp!,{r3,lr}; b.w 0x08013CF6' (tail-call stInit); ref halInit 38 B"
0x08013CF6,4,stInit,A-only,high,'b.w 0x08016578 (st_lld_init)' == ref stInit 4 B; B reported stInit absent (merged into halInit)
0x08013CFA,8,stGetCounter,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 13/13; opsim=1.00
0x08013D02,16,stStartAlarm,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (stStartAlarm)
0x08013D12,10,stStopAlarm,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (stStopAlarm)
0x08013D1C,8,stSetAlarm,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 2/2; opsim=1.00
0x08013D24,46,ibqObjectInit,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (ibqObjectInit)
0x08013D52,22,ibqResetI,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (ibqResetI)
0x08013D68,20,ibqGetEmptyBufferI,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (ibqGetEmptyBufferI)
0x08013D7C,32,ibqPostFullBufferI,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (ibqPostFullBufferI)
0x08013D9C,50,ibqGetFullBufferTimeoutS,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 2/2; opsim=1.00; gcc13 ref agrees (ibqGetFullBufferTimeoutS)
0x08013DCE,36,ibqReleaseEmptyBufferS,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (ibqReleaseEmptyBufferS)
0x08013DF2,130,ibqReadTimeout,agreed,high,A fuzzy-anchored 1.00; B align match; entry=bl; callgraph 3/4; opsim=1.00
0x08013E74,46,obqObjectInit,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (obqObjectInit)
0x08013EA2,24,obqResetI,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 3/3; opsim=1.00; gcc13 ref agrees (obqResetI)
0x08013EBA,28,obqGetFullBufferI,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 2/2; opsim=1.00; gcc13 ref agrees (obqGetFullBufferI)
0x08013ED6,30,obqReleaseEmptyBufferI,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (obqReleaseEmptyBufferI)
0x08013EF4,50,obqGetEmptyBufferTimeoutS,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 2/2; opsim=1.00; gcc13 ref agrees (obqGetEmptyBufferTimeoutS)
0x08013F26,38,obqPostFullBufferS,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 2/2; opsim=1.00; gcc13 ref agrees (obqPostFullBufferS)
0x08013F4C,134,obqWriteTimeout,agreed,high,B align match; entry=bl; callgraph 3/4; opsim=1.00; gcc13 ref agrees (obqWriteTimeout); A caller-vote agrees (obqWriteTimeout)
0x08013FD2,34,obqFlush,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 2/2; opsim=0.96; gcc13 ref agrees (obqFlush)
0x08013FF4,60,flashWaitErase,B-only,medium,B align match; entry=bl; callgraph 3/3; opsim=0.81
0x08014030,26,flashGetSectorOffset,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 2/2; opsim=1.00; gcc13 ref agrees (flashGetSectorOffset)
0x0801404A,26,flashGetSectorSize,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 2/2; opsim=1.00; gcc13 ref agrees (flashGetSectorSize)
0x08014064,16,flashGetOffsetAddress,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (flashGetOffsetAddress)
0x08014074,12,efl_release_exclusive,agreed,high,A exact-ambiguous 1.00 (ambiguous set resolved by B link-order/callgraph); B align match; entry=ptr; callgraph 1/1; opsim=1.00
0x08014080,12,efl_acquire_exclusive,agreed,high,A exact-ambiguous 1.00 (ambiguous set resolved by B link-order/callgraph); B align match; entry=ptr; callgraph 1/1; opsim=1.00
0x0801408C,4,eflInit,agreed,high,A exact-ambiguous 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00
0x08014090,20,eflObjectInit,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (eflObjectInit)
0x080140A4,28,eflStart,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 2/2; opsim=1.00; gcc13 ref agrees (eflStart)
0x080140C0,28,eflStop,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 2/2; opsim=0.95; gcc13 ref agrees (eflStop)
0x080140DC,24,palSetLineCallbackI,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (palSetLineCallbackI)
0x080140F4,4,rtcInit,agreed,high,A exact-ambiguous 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00
0x080140F8,12,rtcObjectInit,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00
0x08014104,4,rtcSetTime,B-only,high,B align match; entry=bl; callgraph 1/1; opsim=1.00
0x08014108,4,rtcGetTime,B-only,high,B align match; entry=bl; callgraph 1/1; opsim=1.00
0x0801410C,4,spiInit,agreed,high,A exact-ambiguous 1.00; B align match; entry=bl; callgraph 2/2; opsim=1.00
0x08014110,16,spiObjectInit,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (spiObjectInit)
0x08014120,34,spiStart,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 4/4; opsim=1.00
0x08014142,28,spiStop,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 5/5; opsim=1.00
0x0801415E,28,spiSelect,agreed,high,A fuzzy-anchored 0.92; B align match; entry=bl; callgraph 4/4; opsim=0.96; gcc13 ref agrees (spiSelect)
0x0801417A,28,spiUnselect,agreed,high,A fuzzy-anchored 0.88; B align match; entry=bl; callgraph 2/2; opsim=0.96; gcc13 ref agrees (spiUnselect)
0x08014196,14,spiStartExchangeI,agreed,high,A fuzzy-anchored 0.80; B align match; entry=bl; callgraph 1/1; opsim=0.80; gcc13 ref agrees (spiStartExchangeI)
0x080141A4,8,spiStartSendI,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00
0x080141AC,16,spiSynchronizeS,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 2/2; opsim=1.00; gcc13 ref agrees (spiSynchronizeS)
0x080141BC,34,spiExchange,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 3/3; opsim=1.00; gcc13 ref agrees (spiExchange)
0x080141DE,34,spiSend,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 4/4; opsim=1.00; gcc13 ref agrees (spiSend)
0x08014200,4,usbInit,agreed,high,A exact-ambiguous 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00
0x08014204,24,usbObjectInit,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (usbObjectInit)
0x0801421C,38,usbStart,agreed,high,A fuzzy 0.91; B align match; callgraph 1/1; opsim=1.00
0x08014242,82,usbStop,agreed,high,A fuzzy 0.89; B align match; entry=bl; callgraph 5/5; opsim=0.95; gcc13 ref agrees (usbStop)
0x08014294,50,usbInitEndpointI,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (usbInitEndpointI)
0x080142C6,74,usbDisableEndpointsI,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 2/2; opsim=1.00
0x08014310,36,usbStartReceiveI,agreed,high,A fuzzy-anchored 0.65; B align match; entry=bl; callgraph 2/2; opsim=0.81; gcc13 ref agrees (usbStartReceiveI)
0x08014334,36,usbStartTransmitI,agreed,high,A fuzzy-anchored 0.69; B align match; entry=bl; callgraph 5/5; opsim=0.81; gcc13 ref agrees (usbStartTransmitI)
0x08014358,62,usbWakeupHost,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 2/2; opsim=1.00
0x08014396,112,_usb_reset,agreed,high,A fuzzy 0.86; B align match; entry=bl; callgraph 3/3; opsim=0.99
0x08014406,92,_usb_suspend,agreed,high,A fuzzy 1.00; B align match; entry=bl; callgraph 2/2; opsim=1.00
0x08014462,22,_usb_wakeup,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (_usb_wakeup)
0x08014478,712,_usb_ep0setup,agreed,high,A fuzzy 0.98; B align match; entry=ptr; callgraph 11/11; opsim=0.99
0x08014740,178,_usb_ep0in,agreed,high,A exact 1.00; B align match; entry=ptr; callgraph 4/4; opsim=1.00
0x080147F2,120,_usb_ep0out,agreed,high,A exact 1.00; B align match; entry=ptr; callgraph 3/3; opsim=1.00; gcc13 ref agrees (_usb_ep0out)
0x0801486A,44,nvicEnableVector,agreed,high,A fuzzy-anchored 0.50; B align match; entry=bl; callgraph 4/4; opsim=0.62; gcc13 ref agrees (nvicEnableVector)
0x08014896,46,nvicDisableVector,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 2/2; opsim=0.97; gcc13 ref agrees (nvicDisableVector)
0x080148C4,40,Vector58,agreed,high,A exact 1.00; B align match; entry=vector; anchor=vector; opsim=1.00; gcc13 ref agrees (Vector58)
0x080148EC,40,Vector5C,agreed,high,A exact 1.00; B align match; entry=vector; anchor=vector; opsim=1.00; gcc13 ref agrees (Vector5C)
0x08014914,40,Vector60,agreed,high,A exact 1.00; B align match; entry=vector; anchor=vector; opsim=1.00; gcc13 ref agrees (Vector60)
0x0801493C,40,Vector64,agreed,high,A exact 1.00; B align match; entry=vector; anchor=vector; opsim=1.00; gcc13 ref agrees (Vector64)
0x08014964,40,Vector68,agreed,high,A exact 1.00; B align match; entry=vector; anchor=vector; opsim=1.00; gcc13 ref agrees (Vector68)
0x0801498C,100,Vector9C,agreed,high,A exact 1.00; B align match; entry=vector; anchor=vector; opsim=1.00; gcc13 ref agrees (Vector9C)
0x080149F0,112,VectorE0,agreed,high,A exact 1.00; B align match; entry=vector; anchor=vector; opsim=1.00; gcc13 ref agrees (VectorE0)
0x08014A60,14,VectorB0,agreed,high,A exact-ambiguous 1.00; B align match; entry=vector; anchor=vector; callgraph 1/1; opsim=1.00
0x08014A6E,70,irqInit,agreed,high,A exact 1.00; B align match; callgraph 1/1; opsim=1.00; gcc13 ref agrees (irqInit)
0x08014AB4,168,hal_lld_init,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 2/2; opsim=1.00; gcc13 ref agrees (hal_lld_init)
0x08014B5C,248,stm32_clock_init,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (stm32_clock_init)
0x08014C54,36,stm32_flash_check_errors,agreed,high,A fuzzy-anchored 0.82; B align match; entry=bl; callgraph 2/2; opsim=0.91; gcc13 ref agrees (stm32_flash_check_errors)
0x08014C78,92,efl_lld_init,agreed,high,A exact 1.00; B align match; callgraph 1/1; opsim=1.00; gcc13 ref agrees (efl_lld_init)
0x08014CD4,40,efl_lld_start,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (efl_lld_start)
0x08014CFC,12,efl_lld_stop,agreed,high,A exact 1.00; B align match; entry=bl; callgraph 1/1; opsim=1.00; gcc13 ref agrees (efl_lld_stop)
0x08014D08,4,efl_lld_get_descriptor,agreed,high,A exact 1.00; B align match; entry=ptr; opsim=1.00
0x08014D0C,46,efl_lld_read,agreed,high,A fuzzy 0.89; B align match; entry=ptr; callgraph 0/1; opsim=0.95; gcc13 ref agrees (efl_lld_read)
0x08014D3A,176,efl_lld_program,B-only,high,B align match; entry=ptr; callgraph 1/1; opsim=0.99; gcc13 ref agrees (efl_lld_program)
0x08014DEA,12,efl_lld_start_erase_all,agreed,high,A exact 1.00; B align match; entry=ptr; opsim=1.00; gcc13 ref agrees (efl_lld_start_erase_all)
